enrollee_id,enrolled_university,education_level,major_discipline
29227,no_enrollment,Graduate,No Major
4409,no_enrollment,Graduate,STEM
7561,no_enrollment,Primary School,
30616,no_enrollment,Graduate,STEM
30823,Full time course,Graduate,STEM
25640,Full time course,Graduate,STEM
20257,no_enrollment,Graduate,STEM
11943,no_enrollment,Graduate,STEM
21680,no_enrollment,Graduate,STEM
7857,no_enrollment,Graduate,STEM
4483,no_enrollment,Graduate,STEM
13490,Full time course,Graduate,STEM
9947,no_enrollment,Graduate,STEM
28087,Part time course,Graduate,STEM
10768,no_enrollment,High School,
12708,no_enrollment,,
25759,no_enrollment,Masters,STEM
12427,no_enrollment,Masters,STEM
6275,Part time course,Graduate,STEM
16403,Part time course,Masters,STEM
28768,no_enrollment,Graduate,STEM
19622,no_enrollment,Graduate,STEM
13367,no_enrollment,High School,
22598,no_enrollment,Graduate,STEM
14927,Full time course,Graduate,STEM
31480,no_enrollment,Graduate,No Major
930,no_enrollment,Graduate,STEM
21413,no_enrollment,,
25887,no_enrollment,High School,
17514,no_enrollment,Masters,STEM
6907,,Graduate,STEM
13584,no_enrollment,Graduate,STEM
27845,no_enrollment,Masters,STEM
22544,Full time course,Graduate,STEM
12012,Full time course,Masters,STEM
16436,no_enrollment,High School,
5378,no_enrollment,Graduate,STEM
3187,no_enrollment,Masters,STEM
6761,no_enrollment,Graduate,STEM
32171,no_enrollment,Masters,STEM
24665,no_enrollment,Masters,STEM
28983,Full time course,Graduate,STEM
5036,Part time course,Graduate,STEM
31671,no_enrollment,Masters,STEM
7434,Part time course,Graduate,STEM
8535,no_enrollment,High School,
28777,Part time course,High School,
8950,no_enrollment,Masters,STEM
16813,no_enrollment,Graduate,STEM
32575,no_enrollment,Masters,STEM
4193,no_enrollment,Phd,STEM
5198,no_enrollment,Masters,STEM
13229,no_enrollment,Graduate,STEM
2786,no_enrollment,Graduate,STEM
12985,no_enrollment,Primary School,
26785,Full time course,Graduate,STEM
7930,no_enrollment,Masters,STEM
30292,no_enrollment,Graduate,STEM
15034,no_enrollment,Graduate,STEM
14047,Part time course,Graduate,STEM
5903,no_enrollment,Graduate,STEM
27947,no_enrollment,High School,
3105,Full time course,Graduate,STEM
26323,no_enrollment,Graduate,Business Degree
29517,no_enrollment,Graduate,STEM
27358,no_enrollment,Graduate,STEM
21374,Full time course,Graduate,STEM
8476,no_enrollment,Graduate,STEM
24323,no_enrollment,Graduate,STEM
19519,no_enrollment,Masters,STEM
12179,no_enrollment,Graduate,STEM
28429,no_enrollment,Graduate,STEM
16186,no_enrollment,Masters,STEM
22667,no_enrollment,Graduate,STEM
30919,no_enrollment,Graduate,STEM
3682,no_enrollment,Graduate,Humanities
16056,no_enrollment,Graduate,STEM
19565,Full time course,Masters,STEM
24338,Full time course,Graduate,STEM
7180,no_enrollment,Primary School,
13652,no_enrollment,Graduate,STEM
23612,Full time course,Graduate,STEM
23248,no_enrollment,Graduate,STEM
1580,Full time course,Graduate,STEM
14613,no_enrollment,Masters,STEM
17552,Full time course,,
24148,no_enrollment,Graduate,Business Degree
27162,no_enrollment,Graduate,STEM
28926,no_enrollment,Graduate,Business Degree
18048,Full time course,High School,
11525,Part time course,Graduate,STEM
8604,Part time course,Graduate,STEM
8757,no_enrollment,Graduate,STEM
23889,Part time course,Graduate,STEM
9080,Full time course,Graduate,STEM
19484,no_enrollment,High School,
5627,Full time course,Graduate,STEM
832,no_enrollment,Graduate,STEM
6240,no_enrollment,Graduate,Humanities
44,no_enrollment,Masters,STEM
13527,Full time course,Graduate,Arts
27660,no_enrollment,Graduate,STEM
25643,Full time course,Graduate,STEM
26913,Full time course,Graduate,STEM
6284,no_enrollment,Masters,STEM
15969,Full time course,High School,
32081,no_enrollment,Graduate,Humanities
17972,no_enrollment,Masters,STEM
5169,Full time course,High School,
30203,Full time course,Masters,STEM
30978,no_enrollment,Graduate,Humanities
23298,no_enrollment,High School,
7479,no_enrollment,Graduate,STEM
16452,Full time course,Graduate,STEM
9901,Part time course,Graduate,STEM
11411,no_enrollment,Masters,STEM
7790,no_enrollment,Graduate,STEM
10733,no_enrollment,Graduate,STEM
8438,no_enrollment,Graduate,Other
3748,no_enrollment,Graduate,Business Degree
1947,no_enrollment,Graduate,No Major
7480,no_enrollment,Graduate,Humanities
10399,no_enrollment,,
23315,no_enrollment,Graduate,Humanities
28880,Full time course,Graduate,STEM
21571,no_enrollment,Masters,STEM
16025,Full time course,Graduate,STEM
17257,Full time course,Graduate,STEM
26204,no_enrollment,Graduate,STEM
26699,no_enrollment,High School,
5993,no_enrollment,High School,
11656,no_enrollment,Masters,STEM
24939,Full time course,Graduate,STEM
3040,no_enrollment,Graduate,STEM
18674,no_enrollment,Masters,STEM
16350,no_enrollment,High School,
17739,Full time course,Graduate,STEM
24758,no_enrollment,Graduate,STEM
20491,Full time course,Graduate,STEM
28749,no_enrollment,Graduate,STEM
16837,no_enrollment,Graduate,STEM
2881,no_enrollment,Masters,STEM
2514,no_enrollment,Graduate,STEM
31605,no_enrollment,Graduate,STEM
3608,no_enrollment,Graduate,STEM
8850,no_enrollment,Graduate,STEM
11790,no_enrollment,Graduate,STEM
336,Part time course,Graduate,STEM
7338,no_enrollment,Graduate,STEM
28107,no_enrollment,Masters,STEM
30734,no_enrollment,Graduate,Humanities
9524,Part time course,High School,
26392,no_enrollment,Graduate,STEM
31766,no_enrollment,Graduate,STEM
29670,no_enrollment,Masters,STEM
27254,no_enrollment,Graduate,STEM
30225,no_enrollment,Graduate,STEM
1835,Full time course,High School,
31695,no_enrollment,Graduate,STEM
30704,no_enrollment,Graduate,STEM
17000,no_enrollment,Graduate,STEM
14378,Full time course,Graduate,STEM
20289,no_enrollment,Graduate,STEM
11194,no_enrollment,Graduate,STEM
390,no_enrollment,Graduate,STEM
11863,Part time course,Graduate,STEM
22002,no_enrollment,Graduate,STEM
18687,no_enrollment,Masters,Other
9088,Full time course,Graduate,STEM
23977,Full time course,Graduate,STEM
32738,Full time course,Graduate,STEM
22299,no_enrollment,Masters,STEM
25200,no_enrollment,Graduate,STEM
1389,no_enrollment,Phd,STEM
23738,no_enrollment,Graduate,STEM
30160,no_enrollment,Graduate,STEM
14813,no_enrollment,Masters,STEM
26558,no_enrollment,Graduate,STEM
32237,no_enrollment,High School,
31778,no_enrollment,Graduate,STEM
15044,no_enrollment,Graduate,STEM
3705,no_enrollment,Masters,STEM
25652,no_enrollment,Masters,Business Degree
31680,no_enrollment,Masters,Humanities
29674,no_enrollment,Graduate,Arts
2142,no_enrollment,High School,
14745,Full time course,Masters,STEM
6887,no_enrollment,Graduate,STEM
11834,Part time course,Graduate,STEM
2037,,Graduate,STEM
29029,Part time course,Graduate,STEM
29032,no_enrollment,Graduate,STEM
23323,no_enrollment,Graduate,STEM
4916,no_enrollment,Graduate,STEM
12871,no_enrollment,Masters,STEM
7047,no_enrollment,Graduate,STEM
31619,Part time course,Masters,Humanities
26734,Part time course,Graduate,Arts
22833,no_enrollment,Masters,STEM
26507,no_enrollment,Graduate,STEM
10744,no_enrollment,Graduate,STEM
4854,no_enrollment,High School,
13950,no_enrollment,Graduate,STEM
30716,no_enrollment,Graduate,STEM
3545,no_enrollment,Graduate,STEM
28034,Full time course,,
6053,no_enrollment,Graduate,STEM
23661,Full time course,Graduate,STEM
28746,no_enrollment,Graduate,Humanities
29384,no_enrollment,Graduate,STEM
21262,no_enrollment,Masters,STEM
31104,no_enrollment,Graduate,STEM
20161,no_enrollment,Masters,Other
768,no_enrollment,Graduate,STEM
29840,no_enrollment,Masters,STEM
26111,no_enrollment,Graduate,Humanities
29292,no_enrollment,Graduate,STEM
25831,Full time course,Graduate,STEM
1458,no_enrollment,Masters,STEM
17112,no_enrollment,Primary School,
20197,no_enrollment,Graduate,STEM
8025,no_enrollment,Masters,STEM
13411,no_enrollment,Masters,STEM
20264,no_enrollment,High School,
25878,Full time course,Graduate,STEM
430,no_enrollment,Masters,STEM
22953,no_enrollment,Graduate,Humanities
10841,no_enrollment,Masters,STEM
12861,no_enrollment,Masters,STEM
31610,no_enrollment,Graduate,STEM
5297,Part time course,Graduate,Humanities
24859,no_enrollment,Phd,STEM
1785,no_enrollment,Graduate,STEM
11690,no_enrollment,Masters,STEM
2568,no_enrollment,Masters,Humanities
12796,Full time course,High School,
17,no_enrollment,Graduate,STEM
5773,no_enrollment,Graduate,STEM
21178,no_enrollment,Graduate,STEM
7667,no_enrollment,Graduate,Humanities
20025,no_enrollment,Masters,STEM
3246,Full time course,,
1435,no_enrollment,High School,
9960,no_enrollment,Graduate,STEM
3343,no_enrollment,Graduate,STEM
28152,no_enrollment,Masters,Humanities
18554,no_enrollment,Graduate,STEM
30402,no_enrollment,Masters,STEM
13285,Part time course,Graduate,STEM
4510,no_enrollment,High School,
6860,no_enrollment,Masters,STEM
15782,no_enrollment,Graduate,STEM
7414,no_enrollment,Masters,STEM
11822,Full time course,High School,
21824,no_enrollment,Masters,STEM
14322,no_enrollment,Graduate,STEM
33327,no_enrollment,Graduate,STEM
8611,no_enrollment,Graduate,STEM
22463,no_enrollment,Masters,STEM
9435,Full time course,Graduate,STEM
694,no_enrollment,High School,
14095,Part time course,Graduate,Humanities
27285,no_enrollment,Graduate,STEM
14652,no_enrollment,Primary School,
1432,no_enrollment,Phd,STEM
10286,Full time course,Graduate,STEM
16634,no_enrollment,Masters,STEM
24070,Full time course,Graduate,STEM
24247,no_enrollment,Graduate,STEM
17874,no_enrollment,Graduate,STEM
2841,no_enrollment,Masters,STEM
337,no_enrollment,Masters,Business Degree
3625,no_enrollment,Masters,Humanities
1789,Full time course,Graduate,STEM
22166,no_enrollment,,
12968,no_enrollment,Graduate,Arts
12237,no_enrollment,Graduate,STEM
31971,no_enrollment,Graduate,STEM
9398,no_enrollment,Masters,STEM
7737,no_enrollment,High School,
18771,no_enrollment,Masters,STEM
15190,Full time course,Masters,STEM
17143,no_enrollment,Graduate,STEM
10610,Full time course,High School,
574,no_enrollment,Masters,STEM
11998,no_enrollment,Masters,STEM
23788,no_enrollment,Graduate,STEM
21284,Full time course,Graduate,STEM
2447,Part time course,Masters,STEM
6954,Full time course,Graduate,STEM
17716,no_enrollment,Graduate,Humanities
29591,Full time course,Graduate,STEM
5711,no_enrollment,Graduate,STEM
28830,Full time course,Graduate,STEM
3496,,Graduate,STEM
32048,no_enrollment,Graduate,STEM
10056,no_enrollment,Graduate,STEM
22012,Part time course,Masters,STEM
3355,no_enrollment,Graduate,STEM
1301,no_enrollment,Graduate,STEM
2753,no_enrollment,Masters,STEM
13528,Full time course,Graduate,STEM
22389,Full time course,Masters,STEM
29048,no_enrollment,Graduate,STEM
3816,no_enrollment,Masters,STEM
19609,no_enrollment,Masters,STEM
26775,no_enrollment,Graduate,STEM
21070,no_enrollment,Graduate,STEM
27128,Full time course,Masters,STEM
8296,no_enrollment,Masters,STEM
18595,Full time course,Graduate,STEM
31346,no_enrollment,Phd,Humanities
16847,no_enrollment,Masters,STEM
25087,no_enrollment,Graduate,STEM
33176,no_enrollment,Masters,STEM
16899,Full time course,Graduate,STEM
24506,no_enrollment,Masters,STEM
27454,no_enrollment,High School,
25832,no_enrollment,Graduate,STEM
1472,no_enrollment,Graduate,STEM
12178,no_enrollment,Graduate,STEM
13828,no_enrollment,Graduate,STEM
11341,no_enrollment,Masters,STEM
4402,no_enrollment,Graduate,Business Degree
1300,Full time course,High School,
5680,no_enrollment,Masters,STEM
20106,no_enrollment,High School,
5730,no_enrollment,Masters,STEM
4200,no_enrollment,Graduate,STEM
33315,no_enrollment,Graduate,STEM
3855,no_enrollment,Graduate,STEM
4837,Full time course,Masters,STEM
24159,Full time course,Graduate,STEM
28184,Full time course,Graduate,STEM
17861,Full time course,Graduate,STEM
16172,no_enrollment,Primary School,
30882,Full time course,Graduate,STEM
11326,no_enrollment,,
24006,no_enrollment,Graduate,STEM
22459,Part time course,Masters,Other
11180,no_enrollment,High School,
7169,no_enrollment,Graduate,STEM
33191,,Graduate,STEM
6682,no_enrollment,Graduate,STEM
3495,no_enrollment,Graduate,STEM
6210,no_enrollment,High School,
32073,Part time course,Graduate,STEM
21365,no_enrollment,Graduate,STEM
19528,no_enrollment,Masters,STEM
26826,no_enrollment,Masters,STEM
3667,no_enrollment,Graduate,STEM
24291,no_enrollment,Masters,STEM
5957,Full time course,Graduate,STEM
25564,Full time course,Graduate,STEM
12357,no_enrollment,Graduate,STEM
6243,no_enrollment,Graduate,STEM
276,no_enrollment,High School,
8951,Full time course,Graduate,Humanities
14291,Full time course,High School,
26403,Part time course,,
18802,no_enrollment,Graduate,Humanities
327,no_enrollment,Graduate,STEM
11515,no_enrollment,High School,
7997,no_enrollment,,
28091,no_enrollment,Graduate,STEM
16442,no_enrollment,Masters,STEM
15334,no_enrollment,Masters,STEM
18167,no_enrollment,Graduate,STEM
31341,no_enrollment,Graduate,STEM
30518,Full time course,Graduate,STEM
22549,no_enrollment,Graduate,STEM
26766,Full time course,Graduate,STEM
6702,Full time course,Graduate,Other
2584,no_enrollment,Graduate,STEM
10306,Full time course,Masters,STEM
5755,no_enrollment,Graduate,STEM
13457,no_enrollment,Masters,STEM
22291,no_enrollment,,
736,no_enrollment,Graduate,STEM
24085,Full time course,Masters,STEM
24043,no_enrollment,Graduate,STEM
2237,no_enrollment,Graduate,Business Degree
32759,no_enrollment,Graduate,Humanities
6753,no_enrollment,Graduate,STEM
16327,no_enrollment,High School,
7429,no_enrollment,Masters,STEM
24964,Full time course,Masters,STEM
24832,no_enrollment,,
11736,Full time course,High School,
71,no_enrollment,Primary School,
21954,Full time course,Masters,STEM
5404,no_enrollment,Graduate,STEM
16672,no_enrollment,Masters,STEM
21295,no_enrollment,High School,
18073,,Graduate,STEM
8394,no_enrollment,Graduate,STEM
19600,no_enrollment,Masters,STEM
25163,no_enrollment,High School,
200,no_enrollment,Graduate,Humanities
32068,no_enrollment,Primary School,
16047,Full time course,Graduate,STEM
15828,no_enrollment,Graduate,STEM
8246,no_enrollment,Graduate,STEM
5986,Full time course,Masters,STEM
27785,no_enrollment,Masters,Humanities
18969,Part time course,High School,
9893,Full time course,Masters,STEM
28160,Full time course,High School,
14735,Full time course,High School,
12763,no_enrollment,Masters,Arts
7963,no_enrollment,Graduate,STEM
30431,Full time course,Graduate,STEM
18176,no_enrollment,Masters,Humanities
13896,no_enrollment,Masters,Other
25441,Part time course,Graduate,STEM
15344,no_enrollment,Masters,STEM
10312,Part time course,Graduate,STEM
21877,no_enrollment,Masters,STEM
10725,no_enrollment,Graduate,STEM
19181,no_enrollment,Graduate,Other
15275,Full time course,Graduate,STEM
18091,no_enrollment,Graduate,STEM
4813,no_enrollment,Primary School,
16308,no_enrollment,Masters,STEM
5269,no_enrollment,Graduate,STEM
19105,no_enrollment,Masters,STEM
30415,no_enrollment,Masters,Humanities
31036,,Masters,STEM
14663,no_enrollment,Masters,STEM
30540,no_enrollment,Primary School,
221,Full time course,Masters,STEM
22333,no_enrollment,Graduate,STEM
13212,no_enrollment,Graduate,STEM
26201,no_enrollment,Masters,Humanities
28004,no_enrollment,Graduate,STEM
10180,no_enrollment,Graduate,STEM
13769,no_enrollment,Masters,STEM
5998,no_enrollment,Graduate,STEM
20474,no_enrollment,Masters,STEM
15516,no_enrollment,Masters,STEM
30780,no_enrollment,Graduate,STEM
4567,Part time course,Graduate,STEM
10761,Full time course,Graduate,STEM
3026,no_enrollment,Graduate,STEM
27017,no_enrollment,Graduate,STEM
7559,no_enrollment,Graduate,STEM
12332,Full time course,Graduate,STEM
3974,Full time course,Masters,STEM
13267,no_enrollment,Graduate,STEM
23427,,High School,
17605,no_enrollment,Graduate,STEM
20912,Full time course,Graduate,STEM
13948,no_enrollment,Phd,STEM
15205,Full time course,High School,
15140,Part time course,Primary School,
21736,Part time course,Graduate,STEM
19800,no_enrollment,Graduate,STEM
23755,no_enrollment,Graduate,STEM
12148,no_enrollment,Phd,Humanities
16451,Full time course,Graduate,STEM
27190,no_enrollment,Masters,STEM
19370,Full time course,High School,
20207,no_enrollment,Graduate,STEM
4749,no_enrollment,High School,
21338,no_enrollment,High School,
18506,Full time course,Masters,STEM
19715,Full time course,Masters,STEM
10550,no_enrollment,Graduate,STEM
32681,Full time course,Graduate,STEM
12075,no_enrollment,Graduate,STEM
10828,no_enrollment,Masters,STEM
17948,Part time course,Graduate,STEM
22514,no_enrollment,Masters,STEM
4,no_enrollment,Masters,STEM
18446,no_enrollment,Graduate,STEM
27469,no_enrollment,Graduate,STEM
32443,no_enrollment,Graduate,STEM
14208,no_enrollment,Primary School,
28786,no_enrollment,Graduate,Arts
16053,no_enrollment,Graduate,STEM
9847,no_enrollment,Graduate,STEM
